Cod	Grupo	Produto
7201	29	CREME DENTAL MEDICINAL
7301	29	PRESERVATIVO MASCULINO
7302	29	CAMISINHA | PRESERVATIVO MASCULINO
7401	29	OFTALMOLOGICO
7402	29	COLIRIO
7403	29	SOLUCAO OFTALMICA | PARA A VISTA
7404	29	OFTALMOLOGICOS
7501	29	AMONEA
7601	29	IODO,SALICILATO | PARA MASSAGEM
7602	29	SALICILATO,IODO | PARA MASSAGEM
7603	29	OLEO PARA MASSAGEM
7701	29	GEL REDUTOR DE GORDURA
7702	29	REDUTOR DE GORDURA | GEL
7703	29	GEL REDUTOR DE CELULITE
7704	29	REDUTOR DE CELULITE | GEL
7705	29	REMEDIO MODELADOR DE CORPO | GEL
7706	29	MODELADOR DE CORPO | GEL
7801	29	DUCHA DE BORRACHA | PRODUTO FARMACEUTICO
7802	29	DUCHA DE BORRACHA | LAVAGEM DE CRIANCA
7901	29	NENE DENTE | MEDICAMENTO PARA GENGIVA
8001	29	OLEO PARA ASSADURA
8002	29	PARA ASSADURA
8003	29	CREME PARA ASSADURA
8101	29	LIQUIDO PARA CONTRASTE | EXAME
8102	29	LIQUIDO PARA UROGRAFIA | EXAME
8201	29	MANTEIGA DE CACAU
8301	29	BALAS DE GENGIBRE
8401	29	ANTIVIROTICO
8501	29	ADESIVOS
8502	29	ADESIVOS ANTITABAGISMO
8503	29	ADESIVOS INTRADERMICOS | MENOPAUSA
8504	29	ANTITABAGISMO
8601	29	AGULHA DE INJECAO | DESCARTAVEL
8602	29	AGULHA DE INJECAO | MEDICAO DE GLICOSE
8701	29	ALCOOL | PARA DESINFECCAO
8702	29	ALCOOL IODADO
8703	29	ETER
8801	29	ANTI HANSENIASE
8901	29	ANTI HEMORRAGICO
9001	29	ANTI-ABORTIVO
9101	29	ANTI-SEPTICO BUCAL
9201	29	ANTI-CASPA
9301	29	ANTICOAGULANTE
9302	29	COAGULANTE
9401	29	ANTIINFECCIOSO E ANTIINFLAMATORIO
9501	29	PARA CIRCULACAO
9601	29	PARA TRATAMENTO DO ALCOOLISMO
9701	29	REPOSITOR ELETROLITICO | CLORETO DE POTASSIO, SODIO, ETC.
9702	29	REPOSITOR ELETROLITICO | CLORETO DE POTASSIO, SODIO, ETC.
9801	29	AGREGADO
9901	29	ODONTOLOGICO
10001	29	FITA PARA MEDICAO DE GLICOSE
10101	29	FITO-HORMONIOS
10201	29	FLORAIS
10301	29	GARRAFADA | QUALQUER TIPO
10302	29	GARRAFADA | QUALQUER TRATAMENTO
10303	29	AGUA MEDICINAL
10401	29	INJECAO | NAO DETERMINADA
10601	29	PARA DORES MUSCULARES
10701	29	REMEDIO HOMEOPATICO | INDETERMINADO
10801	29	REMEDIO HORTOMOLECULAR
10901	29	LOCAO | NAO ESPECIFICADA
10902	29	LOCAO DERMATOLOGICA
11001	29	PARA MENOPAUSA
11101	29	SEDATIVO | MORFINA
11201	29	OLEO INDETERMINADO
11301	29	PARA DOENCAS DOS OSSOS E ARTICULACOES
11401	29	ANTI OSTEOPENIA
11501	29	PARA VITILIGO
11601	29	PARA ACIDO URICO
11701	29	PARA ALZHEIMER
11801	29	PARA DERRAME CEREBRAL
11901	29	PARA DOENCA DE CHAGAS
12001	29	PARA MALARIA
12101	29	PARA O PULMAO
12201	29	PARA PROSTATA
12301	29	PARA TUBERCULOSE
12401	29	PARA PIOLHO
12501	29	PARA VESICULA
12601	29	REMEDIO MANIPULADO | INDETERMINADO
12701	29	SONIFERO
12801	29	SUPOSITORIO
12901	29	UROLOGICO
13001	29	ABSORVENTE GERIATRICO
13101	29	REMEDIO INDETERMINADO
13201	29	SONDA | QUALQUER TIPO
101	30	ESCOVA DE CABELOS E PENTE
102	30	PENTE
103	30	ESCOVA DE CABELO
201	30	PERFUME
202	30	AGUA DE COLONIA
203	30	LAVANDA
204	30	LEITE DE COLONIA
205	30	LEITE DE ROSAS
206	30	COLONIA
207	30	LOCAO APOS BARBA
301	30	TALCO
401	30	ARTIGOS DE MAQUIAGEM
402	30	CILIO POSTICO
403	30	UNHA POSTICA
404	30	PO COMPACTO
405	30	PO DE ARROZ
406	30	LAPIS PARA OLHOS
407	30	APONTADOR DE LAPIS PARA OS OLHOS
408	30	BATOM
501	30	CREME DE PELE E BRONZEADOR
502	30	BRONZEADOR
503	30	LOCAO DE PELE
504	30	MASCARA DE BELEZA
505	30	CREME PARA MAOS
506	30	OLEO PARA PELE
507	30	CREME HIDRATANTE
508	30	HIDRATANTE | CREME
509	30	PROTETOR LABIAL
510	30	PROTETOR SOLAR
511	30	MANTEIGA DE CACAU
512	30	BLOQUEADOR SOLAR
513	30	OLEO DE AMENDOA
514	30	CREME ANTI-RUGAS
515	30	CREME DE BARBEAR
516	30	CREME DE PELE
517	30	CREME PARA AXILAS
518	30	CREME PARA O ROSTO
519	30	CREME PARA OS PES
520	30	FILTRO SOLAR
521	30	OLEO DE MASSAGEM
522	30	CREME DESODORANTE
601	30	ESMALTE, BASE, ACETONA, ETC.
602	30	BASE
603	30	ACETONA
604	30	LIXA
605	30	ESCOVA DE UNHA
606	30	PAU DE LARANJEIRA
607	30	RALADOR DE PE
608	30	REMOVEDOR DE CUTICULA
609	30	ESMALTE, BASE, ACETONA, ETC.
610	30	SERRINHA DE UNHA
611	30	LIXA DE PE
612	30	ESMALTE
701	30	GRAMPO, PREGADOR, ETC. DE CABELO
702	30	BOB DE CABELO
703	30	TOUCA DE CABELO
704	30	REDE DE CABELO
705	30	PREGADOR DE CABELO
706	30	PRENDEDOR DE CABELO
707	30	GRAMPO, PREGADOR, ETC. DE CABELO
708	30	TIARA
801	30	ALICATE, CORTADOR DE UNHA, ETC.
802	30	TESOURINHA DE UNHA
803	30	CORTADOR DE UNHA
804	30	PINCA
805	30	ALICATE E CORTADOR DE UNHA
901	30	PERUCA
902	30	APLIQUE PARA CABELO
1001	30	PRODUTOS DE LIMPEZA DE PELE
1002	30	SABONETE DE LIMPEZA DE PELE
1003	30	SABONETE LIQUIDO DE LIMPEZA DE PELE
1301	30	ESPELHO DE BOLSO
1401	30	PORTA-MAQUIAGEM
1501	30	CERA DEPILATORIA
1502	30	CREME DEPILATORIO
1503	30	PAPEL PARA DEPILACAO
1601	30	ESTOJO | TALCO,SABONETE,ETC.
1602	30	TALCO,SABONETE,PERFUME,ETC. | ESTOJO
1603	30	ESTOJO |  TALCO, SABONETE, ETC. 
1701	30	PURPURINA
1801	30	ESTOJO DE MANICURO
1806	30	BABADOR | CRIANCA
1901	30	ESTOJO | ESPELHO,ESCOVA,PENTE
2001	30	DESODORANTE PARA OS PES
2101	30	APARELHO DE BARBEAR | EXCETO DESCARTAVEL
2102	30	LAMINA DE BARBEAR
2103	30	CARTUCHO APARELHO BARBEAR
2201	30	ESTOJO | APARELHO DE BARBEAR,SABONETEIRA,PENTE
2202	30	ESTOJO DE BARBEAR
2301	30	ESPONJA DE TALCO
2401	30	MAQUINA DE CORTAR CABELO
2501	30	SAIS DE BANHO
2601	30	LEITE HIDRATANTE
2701	30	LENCO DE PAPEL UMEDECIDO
2801	30	ANTI-TRANSPIRANTE
2802	30	CREME ANTI-TRANSPIRANTE
2901	30	ARTIGOS DE TRATAMENTO DE CABELO
2902	30	REPARADOR DE PONTAS
2903	30	OLEO CAPILAR
2904	30	ALISANTE DE CABELO
2905	30	CHAPINHA DE ALISAR CABELOS
2906	30	CREME AMACIANTE
2907	30	CREME CAPILAR
2908	30	CREME DE MASSAGEM DE CABELO
2909	30	CREME PARA PENTEAR
2910	30	CREME HIDRATANTE PARA CABELO
2911	30	FIXADOR DE CABELO
2912	30	GEL FIXADOR PARA CABELOS
2913	30	AGUA OXIGENADA | PARA CABELO
2914	30	TINTA PARA CABELO
2915	30	CONDICIONADOR PARA CABELO
2916	30	DESCOLORANTE PARA CABELO
3001	30	ESPUMA DE BARBEAR
3002	30	GEL PARA BARBA
3101	30	ESPONJA DE BANHO
3201	30	PORTA-BARBEADOR
3301	30	PORTA-SECADOR
3401	30	CHAPINHA DE ALISAR CABELOS
9801	30	AGREGADO
101	31	BARBEIRO
102	31	LAVAGEM | BARBEIRO
103	31	MASSAGEM | BARBEIRO
201	31	CABELEIREIRO
202	31	LAVAGEM | CABELEIREIRO
203	31	MASSAGEM | CABELEIREIRO
204	31	PENTEADO | CABELEIREIRO
205	31	TINGIMENTO | CABELEIREIRO
206	31	ALISAMENTO | CABELEIREIRO
207	31	SOMBRANCELHA | CABELEIREIRO
208	31	BANHO DE BRILHO | CABELEIREIRO
209	31	HIDRATACAO | CABELEIREIRO
210	31	LUZES | CABELEIREIRO
211	31	INTERLACE | CABELEIREIRO
212	31	PERMANENTE | CABELEIREIRO
213	31	RELAXAMENTO | CABELEIREIRO
301	31	MANICURO E PEDICURO
302	31	PEDICURO
303	31	CALISTA
401	31	SAPATEIRO
402	31	CONSERTO DE SAPATO
403	31	CONSERTO DE CHINELO
404	31	CONSERTO DE BOLSA
405	31	SALTO DE SAPATO
406	31	PALMILHA
501	31	TINTURARIA E LAVANDERIA
502	31	LAVANDERIA
601	31	LIMPEZA DE PELE
602	31	PEELING
701	31	ENGRAXATE
801	31	DEPILACAO
802	31	DESCOLORACAO DE PELOS | BANHO DE LUA
803	31	BANHO DE LUA | DESCOLORACAO DE PELOS
901	31	ESTETICISTA
902	31	BANDAGEM | ESTETICISTA
1001	31	AMOLAGEM DE FACA, TESOURA, ALICATE, ETC.
1002	31	SERVICO DE CUTELARIA
1101	31	MAQUIAGEM
1201	31	MASSAGEM E SAUNA
1202	31	SAUNA E MASSAGEM
1301	31	RELOJOEIRO
1302	31	CONSERTO DE RELOGIO
1303	31	PULSEIRA DE RELOGIO
1304	31	PINO DE RELOGIO
1401	31	JOALHEIRO
1402	31	CONSERTO DE JOIAS
1403	31	OURIVES | CONSERTO DE JOIAS
1501	31	CONSERTO DE SOMBRINHA
1601	31	CONSERTO DE OCULOS
1701	31	COSTUREIRA
1801	31	CONSERTO DE MAQUINA FOTOGRAFICA, FLASH
1802	31	CONSERTO DE FLASH
1901	31	PINTURA EM CAMISA
2001	31	CONSERTO DE BRINQUEDOS E EQUIPAMENTOS ESPORTIVOS | EXCETO CACA E PESCA
2002	31	CONSERTO DE VIDEOGAME
2101	31	CONSERTO DE EQUIPAMENTOS DE CACA | ARMA DE FOGO, ETC.
2201	31	CONSERTO DE WALKMAN
2301	31	CHAVEIRO | COPIA DE CHAVE
2302	31	COPIA DE CHAVE
2401	31	CONSERTO DE EQUIPAMENTOS DE PESCA | TARRAFA, MOLINETE, ETC.
2501	31	VIDRACEIRO
2601	31	CONSERTO DE CANETA, LAPISEIRA
2701	31	CONSERTO DE BARBEADOR ELETRICO
2801	31	GRAVACAO DE NOME EM OBJETOS PESSOAIS | CANETA, MEDALHA, ETC.
2901	31	CONSERTO DE CALCULADORA
3001	31	CONSERTO DE ALTO-FALANTE
3101	31	CONSERTO DE VIOLAO
3201	31	EMOLDURADOR DE QUADRO
3301	31	CONSERTO DE PIANO
3401	31	MASSAGEM
3501	31	ALFAIATE
3601	31	BORDADEIRA
3701	31	CERZIDEIRA
3801	31	FOTOGRAFO | EXCETO DE CERIMONIAS FAMILIARES
3802	31	FOTOGRAFIA 3X4
3803	31	FOTOGRAFIA 5X7
3901	31	ENCADERNACAO
4001	31	CONSERTO DE LANTERNA
4101	31	TATUAGEM
4201	31	SAUNA
4301	31	BARBA
4401	31	CORTE DE CABELO
4402	31	CORTE DE CABELO | FEMININO
4403	31	CORTE DE CABELO | MASCULINO
4501	31	CONSERTO DE ALICATE
4601	31	CONSERTO DE APARELHO CELULAR
4701	31	BRONZEAMENTO ARTIFICIAL
4801	31	CORTE DE CABELO E BARBA
4901	31	CROCHETEIRA
5001	31	TAPECEIRO
5101	31	TRICOTEIRA
9801	31	AGREGADO
101	32	CADERNO
201	32	LAPIS,BORRACHA,CANETA,ETC.
202	32	BORRACHA
203	32	CANETA
204	32	APONTADOR
205	32	ESTOJO ESCOLAR
206	32	CARGA DE CANETA
207	32	LAPIS, BORRACHA, CANETA, ETC.
208	32	CORRETIVO
209	32	LAPIS DE COR
212	32	PINCEL
214	32	TESOURA ESCOLAR
215	32	TINTA
301	32	OUTROS ARTIGOS DE PAPELARIA
302	32	PAPEL
303	32	CLIPS
304	32	GRAMPO DE GRAMPEADOR
305	32	GRAMPEADOR
306	32	BLOCO DE PAPEL
307	32	CARTOLINA
308	32	COLA
309	32	FITA ADESIVA
310	32	REGUA
311	32	COMPASSO
312	32	TRANSFERIDOR
313	32	ESQUADRO
314	32	ENVELOPE
315	32	BANDEIRINHAS DE FESTA
316	32	ENFEITES DE PAREDE DE FESTA
317	32	CARTAO DE ANIVERSARIO
318	32	CARTAO DE VISITA
319	32	CONVITE
320	32	CARTAO DE NATAL
321	32	GRAFITE
322	32	CONFETE
323	32	ENFEITE DE BOLO
324	32	ARRANJO DE BOLO
325	32	ETIQUETA
326	32	AGENDA
327	32	FITA DE MAQUINA DE ESCREVER
328	32	CURRICULUM VITAE
329	32	CARTELA DE RIFAR PREMIO
340	32	FOLHA PARA FICHARIO
401	32	LIVROS NAO DIDATICOS
402	32	COLECAO DE LIVROS NAO DIDATICOS
403	32	FASCICULO
404	32	ROMANCE
405	32	BIBLIA
406	32	LIVRO DE CATECISMO
407	32	CATECISMO
408	32	LIVROS NAO-DIDATICOS
501	32	ASSINATURA DE PERIODICOS
502	32	ASSINATURA DE JORNAL
503	32	ASSINATURA DE REVISTA
601	32	FOTOCOPIA XEROX
602	32	XEROX
603	32	COPIA XEROX
604	32	PLASTIFICACAO, ENCADERNACAO
701	32	ALBUM DE FOTOGRAFIAS | EXCETO DE CERIMONIA FAMILIAR
702	32	ALBUM DE FOTOGRAFIA
801	32	PASTA PLASTICA NAO ESCOLAR
901	32	MASSA DE MODELAR
1001	32	FICHARIO DE CARTAS
1002	32	FICHARIO
1101	32	PASTA SUSPENSA
1201	32	PRANCHETA
1301	32	TRANSPARENCIA
1401	32	GIZ
1501	32	DIGITACAO, IMPRESSAO
2010	32	GIZ
3502	32	DIGITACAO, IMPRESSAO
9801	32	AGREGADO
101	33	BOLA DE CRIANCA
201	33	EQUIPAMENTOS ESPORTIVOS | BOLA, RAQUETE, REDE, TORNOZELEIRA, CHUTEIRA, ETC.
202	33	RAQUETE
203	33	BOLA DE TENIS
204	33	BOLA DE PINGUE-PONGUE
205	33	REDE DE VOLEIBOL
206	33	EQUIPAMENTOS DE ESPORTE
207	33	BOLA DE SINUCA
208	33	TORNOZELEIRA
209	33	CHUTEIRA
210	33	OCULOS DE NATACAO
211	33	TOUCA DE NATACAO
212	33	STRAP
213	33	CANELEIRA
214	33	PE-DE-PATO
215	33	BOLA | EXCETO DE CRIANCA
216	33	TRAVA DE CHUTEIRA
217	33	BOIA DE BRACO
218	33	LUVA DE COURO | PARA GOLEIRO
219	33	EQUIPAMENTOS ESPORTIVOS
220	33	BALDINHO DE PRAIA
301	33	BONECA
401	33	BRINQUEDOS E JOGOS
402	33	JOGO DE ARMAR
403	33	JOGO EDUCATIVO
404	33	JOGO DE ADULTO E CRIANCA
405	33	DAMA
406	33	XADREZ
407	33	BARALHO
408	33	QUEBRA-CABECA
409	33	CARRINHO DE BRINQUEDO
410	33	CARRO DE BRINQUEDO
411	33	MESA DE SINUCA
412	33	MESA DE TOTO
413	33	MESA DE PINGUE-PONGUE
414	33	JOGO DE MONTAR
415	33	QUADRO NEGRO
416	33	BEXIGA
417	33	BOLA DE SOPRAR
418	33	BALAO
419	33	BALAO DE GAS
420	33	CHAPEUZINHO DE PAPEL
421	33	MOTO DE BRINQUEDO
422	33	XIQUE-XIQUE
423	33	PIPA
424	33	URSO DE PELUCIA
425	33	BICHO DE PELUCIA
426	33	CEROL
501	33	PATINS,SKATES,VELOCIPEDES
502	33	SKATE
503	33	VELOCIPEDE
504	33	PRANCHA DE SURFE
505	33	MOREY BOGGIES | PRANCHA DE SURFE
506	33	BODY BOARDING | PRANCHA DE SURFE
507	33	PATINS, SKATES, VELOCIPEDES
508	33	PATINETE
509	33	TRICICLO
510	33	ACESSORIOS PARA SKATE
601	33	BARRACA DE PRAIA
701	33	ARMAS DE FOGO | EXCETO DE CACA
702	33	ESPINGARDA | EXCETO DE CACA
703	33	REVOLVER | EXCETO DE CACA
704	33	PISTOLA | EXCETO DE CACA
705	33	MAUSA | EXCETO DE CACA
706	33	RIFLE | EXCETO DE CACA
707	33	CARABINA | EXCETO DE CACA
708	33	MUNICAO DE ARMA DE FOGO | EXCETO DE CACA
801	33	MATERIAL DE CACA E PESCA
802	33	ESPINGARDA DE CACA
803	33	ARMA DE CACA
804	33	RIFLE DE CACA
805	33	CARABINA DE CACA
806	33	MUNICAO DE ARMA DE FOGO | DE CACA
807	33	MATERIAL DE PESCA
808	33	ANZOL
809	33	LINHA DE PESCA
810	33	PESO DE CHUMBO DE PESCA
811	33	CHUMBO DE PESCA
812	33	PUCA
813	33	REDE DE PESCA
814	33	ARRASTAO
815	33	SAMBURA
816	33	ARPAO
817	33	VARA DE PESCA
818	33	ISCA ARTIFICIAL DE PESCA
819	33	TARRAFA
820	33	CANICO
821	33	CORDA DE REDE DE PESCA
822	33	CANTIL
901	33	PORTE DE ARMA
1001	33	REGISTRO DE ARMA
1101	33	CADEIRA DE PRAIA
1201	33	CELA DE CAVALO | RECREACAO
1202	33	REDEA DE CAVALO
1301	33	BICICLETA DE GINASTICA
1302	33	PEDALETE | BICICLETA DE GINASTICA
1303	33	BICICLETA ERGOMETRICA
1401	33	PORTA-PATINS
1501	33	ESTEIRA DE GINASTICA
1502	33	ESTEIRA DE CAMINHAR | GINASTICA
1601	33	MINIGAME E AGENDA ELETRONICA INFANTIL
1602	33	AGENDA ELETRONICA INFANTIL
1701	33	KIT CARNAVALESCO
1801	33	LICENCA DE CACA E PESCA
1802	33	LICENCA PARA CACA E PESCA
1803	33	CACA E PESCA | LICENCA OU AUTORIZACAO
1804	33	AUTORIZACAO DE CACA E PESCA
1805	33	AUTORIZACAO PARA CACA E PESCA
1901	33	REMO SECO | APARELHO DE GINASTICA
1902	33	REMO | APARELHO DE GINASTICA
2001	33	SOFTWARE DE JOGO
2002	33	SOFT DE JOGO
2101	33	ESTEPE | APARELHO DE GINASTICA
2201	33	APARELHO DE ABDOMINAL
2301	33	APARELHO DE GINASTICA NAO ESPECIFICADO
2401	33	APARELHO DE MUSCULACAO
2501	33	ARTIGOS PARA PRAIA
2601	33	ESTEIRA DE PRAIA
2701	33	ESTEIRA MECANICA
2801	33	LICENCA DE RADIO AMADOR
2901	33	TROFEU
3001	33	ESCUDO DE TIME
9801	33	AGREGADO
101	34	AGASALHO | CASACO, SUETER, ETC. | HOMEM
102	34	SUETER | HOMEM
103	34	BLUSA DE LA | HOMEM
104	34	JAQUETA | HOMEM
105	34	PULOVER | HOMEM
106	34	CACHECOL | HOMEM
107	34	CASACO | HOMEM
108	34	AGASALHO |  CASACO, SUETER, ETC. 
201	34	BERMUDA, CALCAO, SHORT E SUNGA | HOMEM
202	34	CALCAO | HOMEM
203	34	SHORT | HOMEM
204	34	SUNGA DE PRAIA | HOMEM
205	34	BERMUDA | HOMEM
206	34	BERMUDA CALCAO, SHORT E SUNGA
301	34	CALCA COMPRIDA | HOMEM
302	34	CALCA COMPRIDA
401	34	CAMISA | HOMEM
402	34	BLUSA | HOMEM
403	34	BLUSA OU CAMISA | HOMEM
404	34	CAMISA
501	34	CAMISETA | HOMEM
502	34	CAMISETA
601	34	CONJUNTO ESPORTIVO | HOMEM
602	34	JOGGING | HOMEM
603	34	TRAINNING | HOMEM
604	34	CONJUNTO ESPORTIVO
701	34	CUECA | HOMEM
702	34	CUECA
801	34	GRAVATA | HOMEM
802	34	GRAVATA
901	34	LENCO | HOMEM
902	34	LENCO
1001	34	MACACAO | HOMEM
1002	34	JARDINEIRA | HOMEM
1003	34	MACACAO
1101	34	MEIAS | HOMEM
1102	34	MEIAS
1201	34	PALETO E BLAZER | HOMEM
1202	34	BLAZER | HOMEM
1203	34	PALETO E BLASER
1301	34	PIJAMA E ROBE | HOMEM
1302	34	ROBE | HOMEM
1303	34	ROUPAO | HOMEM
1304	34	ROUPAO DE BANHO | HOMEM
1305	34	PIJAMA E ROBE
1401	34	TERNO | HOMEM
1402	34	TERNO
1501	34	COLETE | HOMEM
1601	34	GORRO | HOMEM
1701	34	LUVA DE COURO, MALHA, TECIDO | HOMEM
1801	34	ALUGUEL DE ROUPA | HOMEM
1802	34	ALUGUEL DE ROUPA
1901	34	FARDAMENTO MILITAR | HOMEM
1902	34	FARDAMENTO MILITAR
2001	34	CAPA DE CHUVA | HOMEM
2101	34	SLACK | HOMEM
2201	34	CAMISA | UNIFORME DE ESPORTE | HOMEM
2301	34	CALCAO | UNIFORME DE ESPORTE | HOMEM
2401	34	MEIAO | UNIFORME DE ESPORTE | HOMEM
2501	34	FANTASIA | HOMEM
2601	34	MACACAO DE MOTOQUEIRO | HOMEM
2701	34	CONJUNTO DE CALCA E CAMISA | HOMEM
2702	34	CONJUNTO DE CALCA E CAMISA
2801	34	CONJUNTO DE SHORT E CAMISA | HOMEM
2802	34	CONJUNTO DE SHORT E CAMISA
2901	34	SMOKING | HOMEM
3001	34	QUIMONO | HOMEM
3002	34	UNIFORME DE JUDO | QUIMONO | HOMEM
3101	34	CONJUNTO DE CALCA E JAQUETA | HOMEM
3201	34	UNIFORME DE TRABALHO | HOMEM
3202	34	UNIFORME DE TRABALHO
3301	34	FAIXA DE SMOKING | HOMEM
3401	34	GUARDA-CHUVA | HOMEM
3501	34	CHAPEU | HOMEM
3601	34	BONE E VISEIRA | HOMEM
3602	34	VISEIRA | HOMEM
3701	34	BATA | HOMEM
3801	34	BANDANA | HOMEM
3901	34	SOBRETUDO | HOMEM
9801	34	AGREGADO
101	35	AGASALHO | CASACO,SUETER,ETC. | MULHER
102	35	CASACO | MULHER
103	35	SUETER | MULHER
104	35	PULOVER | MULHER
105	35	CACHECOL | MULHER
106	35	JAQUETA | MULHER
107	35	ECHARPE | MULHER
108	35	AGASALHO |  CASACO, SUETER, ETC. 
109	35	BLUSA DE LA | MULHER
110	35	CHALE | MULHER
201	35	BERMUDA E SHORT | MULHER
202	35	SHORT | MULHER
203	35	BERMUDA | MULHER
204	35	BERMUDA E SHORT
301	35	BLUSA | MULHER
302	35	BLUSA OU CAMISA | MULHER
303	35	CAMISA | MULHER
304	35	BATA | MULHER
305	35	BLUSA
306	35	BABY LOOK
401	35	CALCA COMPRIDA | MULHER
402	35	CALCA COMPRIDA
501	35	CALCINHA E SUTIA | MULHER
502	35	SUTIA | MULHER
503	35	ANAGUA | MULHER
504	35	MODELADOR | MULHER
505	35	CALCINHA E SUTIA
601	35	CAMISETA E COLLANT | MULHER
602	35	COLLANT | MULHER
603	35	MALHA DE GINASTICA | MULHER
604	35	ROUPA DE GINASTICA | MULHER
605	35	CAMISETA E COLLANT
701	35	CAMISOLA, PIJAMA, ROBE, ETC. | MULHER
702	35	PIJAMA | MULHER
703	35	ROBE | MULHER
704	35	ROUPAO DE BANHO | MULHER
705	35	CAMISOLA, PIJAMA, ROBE, ETC.
706	35	BABY DOLL
801	35	CONJUNTO ESPORTIVO | MULHER
802	35	JOGGING | MULHER
803	35	TRAINNING | MULHER
804	35	CONJUNTO ESPORTIVO
901	35	LENCO DE CABECA | MULHER
902	35	LENCO DE CABECA
1001	35	MACACAO | MULHER
1002	35	JARDINEIRA | MULHER
1003	35	MACACAO
1101	35	MAIO E BIQUINI | MULHER
1102	35	BIQUINI | MULHER
1103	35	MAIO E BIQUINI
1201	35	MEIAS | MULHER
1202	35	MEIA-CALCA | MULHER
1203	35	MEIAS
1301	35	SAIA | MULHER
1302	35	SAIA
1401	35	VESTIDO | MULHER
1402	35	VESTIDO
1501	35	LENCINHO | MULHER
1601	35	LUVA DE COURO, MALHA, TECIDO | MULHER
1701	35	COMBINACAO | MULHER
1801	35	GORRO | MULHER
1901	35	ALUGUEL DE ROUPA | MULHER
2001	35	CINTA | MULHER
2101	35	SAIDA DE PRAIA | MULHER
2102	35	CANGA
2201	35	PONCHO DE LA | MULHER
2301	35	CAPA DE CHUVA | MULHER
2401	35	SLACK | MULHER
2501	35	VESTIDO DE NOIVA | VESTIDO, GRINALDA | MULHER
2502	35	VESTIDO | VESTIMENTO DE NOIVA | MULHER
2503	35	GRINALDA | VESTIMENTO DE NOIVA | MULHER
2504	35	ARRANJO DE CABELO | MULHER
2505	35	VESTIDO DE NOIVA
2601	35	CAMISA | UNIFORME DE ESPORTE | MULHER
2701	35	CALCAO | UNIFORME DE ESPORTE | MULHER
2801	35	MEIAO | UNIFORME DE ESPORTE | MULHER
2901	35	FANTASIA | MULHER
3001	35	BUSTIE | MULHER
3101	35	MACACAO DE MOTOQUEIRO | MULHER
3201	35	POLAINAS | MULHER
3202	35	CANELEIRA | POLAINA | MULHER
3301	35	CONJUNTO DE SAIA E BLUSA | MULHER
3302	35	CONJUNTO DE SAIA E BLUSA
3401	35	CONJUNTO DE SHORT E BLUSA | MULHER
3402	35	CONJUNTO DE BERMUDA E BLUSA | MULHER
3403	35	CONJUNTO DE SHORT E BLUSA
3501	35	BLAZER | MULHER
3601	35	CONJUNTO DE SAIA E BLAZER | MULHER
3602	35	CONJUNTO DE SAIA E BLAZER
3701	35	TERNO OU TERNINHO | MULHER
3801	35	MACAQUITO | MULHER
3802	35	MACAQUINHO | MULHER
3901	35	CONJUNTO DE CALCA E BLUSA | MULHER
3902	35	CONJUNTO DE CALCA E BLUSA
4001	35	LENCO DE PESCOCO | MULHER
4101	35	CALCA PLASTICA | MULHER
4201	35	UNIFORME DE TRABALHO | MULHER
4301	35	COLETE | MULHER
4401	35	CONJUNTO DE CALCA E JAQUETA | MULHER
4501	35	CONJUNTO DE SAIA E JAQUETA | MULHER
4601	35	QUIMONO | MULHER
4701	35	GRAVATA | MULHER
4801	35	CALCA DE CAPOEIRA | ABADA | MULHER
4901	35	SAIA-CALCA | MULHER
5001	35	SOMBRINHA | MULHER
5101	35	CHAPEU | MULHER
5201	35	BONE E VISEIRA | MULHER
5202	35	VISEIRA | MULHER
5301	35	CONJUNTO DE CALCA E BLAZER | MULHER
5302	35	CONJUNTO DE CALCA E BLAZER
5401	35	CONJUNTO DE CASACO E BLUSA | MULHER
5501	35	GUARDA-CHUVA | MULHER
5601	35	FARDAMENTO MILITAR | MULHER
5701	35	CALCA | UNIFORME DE ESPORTE | MULHER
5801	35	FAIXA DE CABECA | MULHER
5901	35	TOP | MULHER
6001	35	SOBRETUDO | MULHER
9801	35	AGREGADO | MULHER
101	36	AGASALHO | CASACO, SUETER, ETC. | CRIANCA
102	36	SUETER | CRIANCA
103	36	JAQUETA | CRIANCA
104	36	PULOVER | CRIANCA
105	36	CACHECOL | CRIANCA
106	36	CASACO | CRIANCA
107	36	AGASALHO |  CASACO, SUETER, ETC. 
201	36	BERMUDA E SHORT | CRIANCA
202	36	SHORT | CRIANCA
203	36	BERMUDA | CRIANCA
204	36	BERMUDA E SHORT
301	36	BLUSA OU CAMISA | CRIANCA
302	36	CAMISA | CRIANCA
303	36	BLUSA | CRIANCA
304	36	BLUSA OU CAMISA
305	36	CAMISETA | CRIANCA
401	36	CALCA COMPRIDA | CRIANCA
402	36	CALCA COMPRIDA
501	36	CALCAO, SUNGA, MAIO E BIQUINI | CRIANCA
502	36	SUNGA | CRIANCA
503	36	MAIO | CRIANCA
504	36	BIQUINI | CRIANCA
505	36	TANGA | CRIANCA
506	36	CALCAO, SUNGA, MAIO E BIQUINI
601	36	CALCINHA E SUTIA | CRIANCA
602	36	SUTIA | CRIANCA
603	36	CALCINHA E SUTIA
604	36	CALCINHA | CRIANCA
701	36	CAMISETA E COLLANT | CRIANCA
702	36	COLLANT | CRIANCA
